case,freq,mag_db,phase_rad
FndrTMB:mid0,31.5,-25.5926497873,0.117784383254
FndrTMB:mid0,63,-25.7332147902,-0.115130458584
FndrTMB:mid0,125,-26.8158998907,-0.361197126412
FndrTMB:mid0,250,-29.9873826057,-0.574183104717
FndrTMB:mid0,500,-35.8801783977,-0.323954957838
FndrTMB:mid0,1000,-33.8946351732,0.615672761931
FndrTMB:mid0,2000,-28.1603743474,0.662708888981
FndrTMB:mid0,4000,-25.290340286,0.435459475022
FndrTMB:mid0,8000,-24.2741800112,0.238111885687
FndrTMB:mid0,16000,-23.9871146665,0.122032344816
FndrTMB:treble10,31.5,-23.1512105619,0.243232332969
FndrTMB:treble10,63,-23.2615278382,0.152326269075
FndrTMB:treble10,125,-24.0051277199,0.207746054993
FndrTMB:treble10,250,-24.0045337332,0.611913673817
FndrTMB:treble10,500,-19.2907519354,1.04000605411
FndrTMB:treble10,1000,-13.3715376971,1.0766920255
FndrTMB:treble10,2000,-8.497100134,0.877794946858
FndrTMB:treble10,4000,-5.49008664756,0.574027456154
FndrTMB:treble10,8000,-4.25755136393,0.318117125485
FndrTMB:treble10,16000,-3.88679640551,0.163925681174
FndrTMB:all0,31.5,-63.7732871143,0.268654407485
FndrTMB:all0,63,-63.5612589819,0.173026891203
FndrTMB:all0,125,-63.4433787048,0.159347271615
FndrTMB:all0,250,-63.1696555961,0.21795519968
FndrTMB:all0,500,-62.2915150924,0.344230157945
FndrTMB:all0,1000,-60.1983338383,0.462042609731
FndrTMB:all0,2000,-57.4111257131,0.416149158661
FndrTMB:all0,4000,-55.5843270185,0.205606657154
FndrTMB:all0,8000,-55.2200140812,-0.0446499716589
FndrTMB:all0,16000,-56.2064581469,-0.276950560031
FndrTrebleBass:noon,31.5,-16.0005570183,-0.0508502536403
FndrTrebleBass:noon,63,-17.4068725238,-0.333704632021
FndrTrebleBass:noon,125,-20.5534199128,-0.46387336747
FndrTrebleBass:noon,250,-24.1580412046,-0.229510351237
FndrTrebleBass:noon,500,-24.2751410007,0.324253063468
FndrTrebleBass:noon,1000,-20.4402039592,0.643218495576
FndrTrebleBass:noon,2000,-16.4130609839,0.602077181084
FndrTrebleBass:noon,4000,-14.0337400573,0.397925067627
FndrTrebleBass:noon,8000,-13.1377334401,0.218642444781
FndrTrebleBass:noon,16000,-12.8801450137,0.112222278424
FndrTrebleBass:bass10,31.5,-11.9115506615,-0.488397318098
FndrTrebleBass:bass10,63,-15.8940051035,-0.75653502612
FndrTrebleBass:bass10,125,-20.8447168462,-0.726216667607
FndrTrebleBass:bass10,250,-24.8898487082,-0.31174912205
FndrTrebleBass:bass10,500,-24.5464860301,0.32326014478
FndrTrebleBass:bass10,1000,-20.4857131717,0.645009399633
FndrTrebleBass:bass10,2000,-16.4213017359,0.602425788018
FndrTrebleBass:bass10,4000,-14.0354952781,0.397978274762
FndrTrebleBass:bass10,8000,-13.1381450782,0.218649655919
FndrTrebleBass:bass10,16000,-12.8802459413,0.112223201984
FndrTrebleBass:treble10,31.5,-17.23032415,-0.0232394022549
FndrTrebleBass:treble10,63,-18.8644303149,-0.26618858274
FndrTrebleBass:treble10,125,-22.5740210261,-0.248298619026
FndrTrebleBass:treble10,250,-24.5346041111,0.440479696572
FndrTrebleBass:treble10,500,-19.2044969022,0.984293516211
FndrTrebleBass:treble10,1000,-13.2469650474,1.04196129272
FndrTrebleBass:treble10,2000,-8.39708980098,0.85861654474
FndrTrebleBass:treble10,4000,-5.40226504765,0.56389336061
FndrTrebleBass:treble10,8000,-4.17476751252,0.312907481715
FndrTrebleBass:treble10,16000,-3.80561046713,0.161296414045
SovtekMIG60:noon,31.5,-12.1692709662,0.355443147837
SovtekMIG60:noon,63,-11.9629501388,-0.0109885251394
SovtekMIG60:noon,125,-13.5588379615,-0.289158910432
SovtekMIG60:noon,250,-16.8191814287,-0.323756264709
SovtekMIG60:noon,500,-18.5982936325,0.0544527511313
SovtekMIG60:noon,1000,-16.2038960614,0.335952199109
SovtekMIG60:noon,2000,-13.7966028561,0.278228194555
SovtekMIG60:noon,4000,-12.8070407448,0.138346377189
SovtekMIG60:noon,8000,-12.6074001478,0.0213576651788
SovtekMIG60:noon,16000,-12.8719777745,-0.0755186803973
SovtekMIG60:all0,31.5,-17.2987318441,0.526268783789
SovtekMIG60:all0,63,-16.3862116523,0.282592463573
SovtekMIG60:all0,125,-16.1215960044,0.145070531473
SovtekMIG60:all0,250,-16.0339402248,0.0719721932588
SovtekMIG60:all0,500,-15.9532304918,0.0310566032035
SovtekMIG60:all0,1000,-15.8031105249,-0.00853985209754
SovtekMIG60:all0,2000,-15.6633553141,-0.0813319980678
SovtekMIG60:all0,4000,-15.7455008759,-0.21284772322
SovtekMIG60:all0,8000,-16.3710310199,-0.434792918598
SovtekMIG60:all0,16000,-18.2980784993,-0.756764518129
SovtekMIG60:all10,31.5,-6.25728412069,-0.268614822482
SovtekMIG60:all10,63,-8.98147162084,-0.733044107683
SovtekMIG60:all10,125,-14.3151360116,-1.03869010945
SovtekMIG60:all10,250,-23.8019756256,-0.941279399091
SovtekMIG60:all10,500,-23.2171953921,0.845523886922
SovtekMIG60:all10,1000,-14.8538881889,0.867894161108
SovtekMIG60:all10,2000,-10.9590769766,0.589448281175
SovtekMIG60:all10,4000,-9.44109942293,0.331231114918
SovtekMIG60:all10,8000,-8.98623836239,0.171428792046
SovtekMIG60:all10,16000,-8.86620959903,0.0864941765974
SovtekMIG100H:noon,31.5,-12.1387479491,0.494791421076
SovtekMIG100H:noon,63,-11.1556307948,0.081739502286
SovtekMIG100H:noon,125,-11.8910624857,-0.297848616004
SovtekMIG100H:noon,250,-14.6127290082,-0.613000070313
SovtekMIG100H:noon,500,-18.8637025796,-0.6929094145
SovtekMIG100H:noon,1000,-22.1652876512,-0.482504517535
SovtekMIG100H:noon,2000,-23.2682873724,-0.252548411926
SovtekMIG100H:noon,4000,-23.5068212332,-0.125823906096
SovtekMIG100H:noon,8000,-23.5602591188,-0.0627533362286
SovtekMIG100H:noon,16000,-23.5731384483,-0.0313531622582
SovtekMIG100H:all0,31.5,-26.6019992085,0.715751102781
SovtekMIG100H:all0,63,-24.9135567639,0.412077958842
SovtekMIG100H:all0,125,-24.3601200843,0.221021012072
SovtekMIG100H:all0,250,-24.180236952,0.119374300673
SovtekMIG100H:all0,500,-24.0680087357,0.0689525609484
SovtekMIG100H:all0,1000,-23.962675123,0.0382809668569
SovtekMIG100H:all0,2000,-23.9103897748,0.0147473863193
SovtekMIG100H:all0,4000,-23.9186189409,-0.00440728272509
SovtekMIG100H:all0,8000,-24.0027744412,-0.0213031309856
SovtekMIG100H:all0,16000,-24.1792396379,-0.0296460242401
SovtekMIG100H:all10,31.5,-6.44435661793,-0.0880055589929
SovtekMIG100H:all10,63,-8.05418184694,-0.509775001684
SovtekMIG100H:all10,125,-12.3673482491,-0.836932645498
SovtekMIG100H:all10,250,-20.7330035538,-0.680271020068
SovtekMIG100H:all10,500,-19.0467437807,0.637211822451
SovtekMIG100H:all10,1000,-12.7549311314,0.618613351959
SovtekMIG100H:all10,2000,-10.2622314461,0.379399291418
SovtekMIG100H:all10,4000,-9.47879180527,0.201765465393
SovtekMIG100H:all10,8000,-9.26750537597,0.10255572186
SovtekMIG100H:all10,16000,-9.21358163194,0.0514929300226
DrZ:noon,31.5,-11.4455405782,0.783369915244
DrZ:noon,63,-9.56286483072,0.568092377201
DrZ:noon,125,-8.12451346479,0.495880464478
DrZ:noon,250,-6.11839959443,0.455776991853
DrZ:noon,500,-4.25356234267,0.328871518971
DrZ:noon,1000,-3.35039648233,0.176849600029
DrZ:noon,2000,-3.06883769078,0.0626755477695
DrZ:noon,4000,-3.01313664447,-0.0283182362804
DrZ:noon,8000,-3.07680322912,-0.133628213571
DrZ:noon,16000,-3.38960712118,-0.298648514765
DrZ:treble0,31.5,-11.6316285888,0.576246862593
DrZ:treble0,63,-10.4574771419,0.283769086029
DrZ:treble0,125,-10.1360708821,0.081196480246
DrZ:treble0,250,-10.1609581004,-0.0906233810795
DrZ:treble0,500,-10.584009478,-0.296623835578
DrZ:treble0,1000,-12.0074513335,-0.57704783072
DrZ:treble0,2000,-15.2390948644,-0.864325039891
DrZ:treble0,4000,-19.9834757389,-1.00965352499
DrZ:treble0,8000,-24.9680650146,-0.946428180973
DrZ:treble0,16000,-28.8358212648,-0.7099454614
DrZ:treble10,31.5,-18.7668495987,1.41709325589
DrZ:treble10,63,-13.038902799,1.27023924608
DrZ:treble10,125,-8.07453664191,1.01889357498
DrZ:treble10,250,-4.6488687428,0.679631931078
DrZ:treble10,500,-3.09901633453,0.377082448301
DrZ:treble10,1000,-2.60784594931,0.180059843177
DrZ:treble10,2000,-2.48138816203,0.0589762632986
DrZ:treble10,4000,-2.47141684233,-0.0344058740067
DrZ:treble10,8000,-2.55675591635,-0.144087610244
DrZ:treble10,16000,-2.910851688,-0.317225245984
HiwattCP:noon,31.5,-17.6317685629,0.264956030386
HiwattCP:noon,63,-17.9039403517,-0.118106064812
HiwattCP:noon,125,-20.2702808931,-0.384843739804
HiwattCP:noon,250,-24.3781447614,-0.319253102986
HiwattCP:noon,500,-26.0055579217,0.293678688347
HiwattCP:noon,1000,-21.735532967,0.748722520506
HiwattCP:noon,2000,-16.8530329008,0.750707993575
HiwattCP:noon,4000,-13.6103131931,0.533022893353
HiwattCP:noon,8000,-12.2065082337,0.305097551012
HiwattCP:noon,16000,-11.771836715,0.158793036836
HiwattCP:bass0,31.5,-29.5360542268,0.652700585374
HiwattCP:bass0,63,-28.3099672352,0.440691043581
HiwattCP:bass0,125,-27.7438347112,0.39099842543
HiwattCP:bass0,250,-26.8703125004,0.497102048196
HiwattCP:bass0,500,-24.694014812,0.702092478779
HiwattCP:bass0,1000,-20.8494964131,0.839523431691
HiwattCP:bass0,2000,-16.5629685641,0.770948615699
HiwattCP:bass0,4000,-13.516604815,0.538549240189
HiwattCP:bass0,8000,-12.1739124016,0.306414076764
HiwattCP:bass0,16000,-11.7604475623,0.158993581028
HiwattCP:bass10,31.5,-13.0972934601,-0.289854816019
HiwattCP:bass10,63,-15.5024050581,-0.708582810316
HiwattCP:bass10,125,-20.2553358571,-1.01787275212
HiwattCP:bass10,250,-28.0368879225,-1.07307157297
HiwattCP:bass10,500,-35.9002899477,0.563167777319
HiwattCP:bass10,1000,-24.4600524494,1.10069131347
HiwattCP:bass10,2000,-18.3029403048,0.929055139197
HiwattCP:bass10,4000,-14.7795081195,0.622711560515
HiwattCP:bass10,8000,-13.3038935006,0.350188041788
HiwattCP:bass10,16000,-12.8505546895,0.181388163096
HiwattCP:treble0,31.5,-14.1940742076,0.27471593759
HiwattCP:treble0,63,-14.2879700911,-0.120023868587
HiwattCP:treble0,125,-16.2427356956,-0.428019201625
HiwattCP:treble0,250,-19.5693763891,-0.53542826221
HiwattCP:treble0,500,-22.4254221989,-0.404269983322
HiwattCP:treble0,1000,-23.6467660317,-0.191922048449
HiwattCP:treble0,2000,-23.6108809735,-0.0376612410621
HiwattCP:treble0,4000,-23.1493864172,0.0188132444428
HiwattCP:treble0,8000,-22.8677826028,0.019637174074
HiwattCP:treble0,16000,-22.7736263456,0.0114930169059
HiwattCP:treble10,31.5,-20.103520912,0.267328881356
HiwattCP:treble10,63,-20.5061147851,-0.100740866116
HiwattCP:treble10,125,-23.2153410583,-0.318104762413
HiwattCP:treble10,250,-27.6598473501,-0.0303971319962
HiwattCP:treble10,500,-25.7821325772,0.813853825538
HiwattCP:treble10,1000,-19.4091814327,1.10271259852
HiwattCP:treble10,2000,-13.640279086,1.0546996938
HiwattCP:treble10,4000,-9.1295276407,0.818582128493
HiwattCP:treble10,8000,-6.55391357078,0.513148037827
HiwattCP:treble10,16000,-5.57747678399,0.278212772895
Bandmaster6G7:noon,31.5,-18.5960246586,0.529463179121
Bandmaster6G7:noon,63,-17.6815829789,0.279525564404
Bandmaster6G7:noon,125,-17.4959502444,0.134550485818
Bandmaster6G7:noon,250,-17.7249027659,0.0615816934187
Bandmaster6G7:noon,500,-18.4918904028,0.098771558175
Bandmaster6G7:noon,1000,-18.3078833266,0.395573524734
Bandmaster6G7:noon,2000,-14.7195458241,0.57402477856
Bandmaster6G7:noon,4000,-11.7683999394,0.426548439247
Bandmaster6G7:noon,8000,-10.5786335692,0.24260795179
Bandmaster6G7:noon,16000,-10.2279098586,0.125726695929
Bandmaster6G7:bass0,31.5,-28.1090391289,0.666732852332
Bandmaster6G7:bass0,63,-26.8459986143,0.463382152148
Bandmaster6G7:bass0,125,-26.1942698946,0.429747428172
Bandmaster6G7:bass0,250,-25.0755932586,0.555691734474
Bandmaster6G7:bass0,500,-22.4696510202,0.75680578553
Bandmaster6G7:bass0,1000,-18.3535924538,0.850178646256
Bandmaster6G7:bass0,2000,-14.2104873995,0.73167510957
Bandmaster6G7:bass0,4000,-11.5646171569,0.48373097405
Bandmaster6G7:bass0,8000,-10.5006359928,0.267551889488
Bandmaster6G7:bass0,16000,-10.1863774016,0.137212528098
Bandmaster6G7:bass10,31.5,-9.15731676796,0.17719379601
Bandmaster6G7:bass10,63,-9.12201841184,-0.0976541329963
Bandmaster6G7:bass10,125,-9.99921108341,-0.390227696469
Bandmaster6G7:bass10,250,-12.7680702227,-0.712971620425
Bandmaster6G7:bass10,500,-18.8943822551,-0.85880215751
Bandmaster6G7:bass10,1000,-25.2458204065,0.230047918424
Bandmaster6G7:bass10,2000,-17.1247823659,0.713953689033
Bandmaster6G7:bass10,4000,-13.1730557664,0.500270012051
Bandmaster6G7:bass10,8000,-11.7764532231,0.279401299546
Bandmaster6G7:bass10,16000,-11.3763362585,0.144112639012
Bandmaster6G7:treble0,31.5,-16.0259977959,0.512377416344
Bandmaster6G7:treble0,63,-15.0994073293,0.242039997496
Bandmaster6G7:treble0,125,-14.896743493,0.0572417919716
Bandmaster6G7:treble0,250,-15.0830506089,-0.100649768553
Bandmaster6G7:treble0,500,-15.9129906069,-0.266862787595
Bandmaster6G7:treble0,1000,-17.8250582583,-0.388576949317
Bandmaster6G7:treble0,2000,-20.1037719082,-0.355330941891
Bandmaster6G7:treble0,4000,-21.4295044318,-0.22642449763
Bandmaster6G7:treble0,8000,-21.8878082237,-0.121722264564
Bandmaster6G7:treble0,16000,-22.0136330496,-0.0620288610491
Bandmaster6G7:treble10,31.5,-20.5744275732,0.549380379667
Bandmaster6G7:treble10,63,-19.6600219498,0.321375700613
Bandmaster6G7:treble10,125,-19.4550364977,0.219652195168
Bandmaster6G7:treble10,250,-19.5696369553,0.237978113772
Bandmaster6G7:treble10,500,-19.5321440763,0.461468477848
Bandmaster6G7:treble10,1000,-16.4477708117,0.861470193846
Bandmaster6G7:treble10,2000,-10.9382490472,0.916251681077
Bandmaster6G7:treble10,4000,-6.84841199952,0.681390894334
Bandmaster6G7:treble10,8000,-4.8911647083,0.403500848427
Bandmaster6G7:treble10,16000,-4.2414614248,0.212880773775
BoneRay:noon,31.5,-10.5118702702,-0.185675252402
BoneRay:noon,63,-11.2214721929,-0.275041511767
BoneRay:noon,125,-12.4387940832,-0.413973890869
BoneRay:noon,250,-15.3651231536,-0.579299569376
BoneRay:noon,500,-22.4578004803,-0.346759653218
BoneRay:noon,1000,-18.8730182416,1.02713003289
BoneRay:noon,2000,-10.8849230247,1.05592681862
BoneRay:noon,4000,-6.11371004849,0.786152490787
BoneRay:noon,8000,-3.75195671684,0.474696067192
BoneRay:noon,16000,-2.92756949756,0.252982469542
BoneRay:mid0,31.5,-10.1881065232,-0.0623295818261
BoneRay:mid0,63,-10.2108971789,-0.100043983385
BoneRay:mid0,125,-10.2555285193,-0.203369725933
BoneRay:mid0,250,-11.0479170699,-0.41294808462
BoneRay:mid0,500,-13.5779340891,-0.633570420464
BoneRay:mid0,1000,-17.261245587,-0.681328094256
BoneRay:mid0,2000,-20.2193442155,-0.546484074635
BoneRay:mid0,4000,-21.6828491095,-0.405656303247
BoneRay:mid0,8000,-22.4810282815,-0.382455650374
BoneRay:mid0,16000,-23.7532828972,-0.475184421306
BoneRay:mid10,31.5,-10.1924047241,-0.289585870376
BoneRay:mid10,63,-11.3787669463,-0.53118034651
BoneRay:mid10,125,-14.6395296584,-0.830682069702
BoneRay:mid10,250,-22.2636689766,-0.978561192416
BoneRay:mid10,500,-27.5291515984,1.08218798426
BoneRay:mid10,1000,-15.5576634831,1.27686495721
BoneRay:mid10,2000,-9.20441342148,1.06963829526
BoneRay:mid10,4000,-5.15563435659,0.745786881102
BoneRay:mid10,8000,-3.23642171365,0.433483162234
BoneRay:mid10,16000,-2.60023388727,0.227400727278
BoneRay:treble0,31.5,-7.30984877062,-0.184081817882
BoneRay:treble0,63,-7.98945672641,-0.276620997263
BoneRay:treble0,125,-9.07422788476,-0.408946079979
BoneRay:treble0,250,-10.9408717425,-0.571387712282
BoneRay:treble0,500,-13.9010687793,-0.714664267034
BoneRay:treble0,1000,-17.6399237006,-0.717419953845
BoneRay:treble0,2000,-20.5961954513,-0.561058827094
BoneRay:treble0,4000,-22.0506162768,-0.407280813534
BoneRay:treble0,8000,-22.8174483672,-0.373228496017
BoneRay:treble0,16000,-24.004516475,-0.456926056917
BoneRay:treble10,31.5,-11.9543156234,-0.163031889334
BoneRay:treble10,63,-12.5922644802,-0.229498507703
BoneRay:treble10,125,-13.6441982795,-0.343104625166
BoneRay:treble10,250,-16.5688682134,-0.466699285546
BoneRay:treble10,500,-22.8997409951,0.0382596078918
BoneRay:treble10,1000,-16.4687857184,1.06110676115
BoneRay:treble10,2000,-9.46233076864,1.00467658311
BoneRay:treble10,4000,-5.23154722479,0.717380166799
BoneRay:treble10,8000,-3.26934303755,0.419939334811
BoneRay:treble10,16000,-2.62082332349,0.221310780631
BossFZ2EQ:noon,31.5,-0.0967074370199,0.00426709020333
BossFZ2EQ:noon,63,-0.121504045193,-0.00542982007159
BossFZ2EQ:noon,125,-0.182912119477,-0.012546535328
BossFZ2EQ:noon,250,-0.266557426362,-0.0143779597113
BossFZ2EQ:noon,500,-0.333466939827,-0.0123885135986
BossFZ2EQ:noon,1000,-0.376892343489,-0.00916859221212
BossFZ2EQ:noon,2000,-0.396015887212,-0.00678428498575
BossFZ2EQ:noon,4000,-0.402149681909,-0.00683459049746
BossFZ2EQ:noon,8000,-0.404818423531,-0.0101468333937
BossFZ2EQ:noon,16000,-0.409674342817,-0.0184932404283
BossFZ2EQ:bass0,31.5,-0.183268742115,-0.0922322407146
BossFZ2EQ:bass0,63,-0.455862956708,-0.192289227161
BossFZ2EQ:bass0,125,-1.34491237528,-0.342591521959
BossFZ2EQ:bass0,250,-3.44852913626,-0.481000200104
BossFZ2EQ:bass0,500,-6.2133793852,-0.469117734466
BossFZ2EQ:bass0,1000,-8.14179582224,-0.32640733719
BossFZ2EQ:bass0,2000,-8.94797270681,-0.185402751864
BossFZ2EQ:bass0,4000,-9.1932915032,-0.098195229705
BossFZ2EQ:bass0,8000,-9.25901697891,-0.0538115339571
BossFZ2EQ:bass0,16000,-9.27857944944,-0.0354738750384
BossFZ2EQ:bass10,31.5,-0.0052698855706,0.10055452515
BossFZ2EQ:bass10,63,0.227396066944,0.180026319383
BossFZ2EQ:bass10,125,0.996934100879,0.311450443014
BossFZ2EQ:bass10,250,2.87843218619,0.440273908146
BossFZ2EQ:bass10,500,5.432030636,0.433656234767
BossFZ2EQ:bass10,1000,7.23948529999,0.301618260167
BossFZ2EQ:bass10,2000,7.9993370476,0.167721592953
BossFZ2EQ:bass10,4000,8.23063884128,0.0807071927215
BossFZ2EQ:bass10,8000,8.29042726841,0.0280683134633
BossFZ2EQ:bass10,16000,8.29935100732,-0.0113198174835
BossFZ2EQ:treble0,31.5,-0.115872797076,-0.0265101270004
BossFZ2EQ:treble0,63,-0.191240202278,-0.0650471150754
BossFZ2EQ:treble0,125,-0.391921622023,-0.121435172659
BossFZ2EQ:treble0,250,-0.773500562491,-0.206351526948
BossFZ2EQ:treble0,500,-1.56338876087,-0.345584915974
BossFZ2EQ:treble0,1000,-3.46139149164,-0.516457498241
BossFZ2EQ:treble0,2000,-6.54649904053,-0.574510317533
BossFZ2EQ:treble0,4000,-9.27558401486,-0.447437015975
BossFZ2EQ:treble0,8000,-10.6108570085,-0.269694350603
BossFZ2EQ:treble0,16000,-11.0459112309,-0.149910856252
BossFZ2EQ:treble10,31.5,-0.0770074748825,0.035034215275
BossFZ2EQ:treble10,63,-0.0497876820902,0.0541135817094
BossFZ2EQ:treble10,125,0.0322775907904,0.0959004596857
BossFZ2EQ:treble10,250,0.254876435079,0.175563375384
BossFZ2EQ:treble10,500,0.910508778697,0.313914892788
BossFZ2EQ:treble10,1000,2.66699984745,0.484994954519
BossFZ2EQ:treble10,2000,5.63273424222,0.547996349178
BossFZ2EQ:treble10,4000,8.30767950734,0.42388904474
BossFZ2EQ:treble10,8000,9.62426007591,0.240045716393
BossFZ2EQ:treble10,16000,10.0452337139,0.0997918152312
Twin5D8:noon,31.5,-30.8043514112,1.23094236216
Twin5D8:noon,63,-25.7933054718,1.09456595175
Twin5D8:noon,125,-21.9218662297,0.8974683609
Twin5D8:noon,250,-19.052502566,0.732262520931
Twin5D8:noon,500,-16.5690874599,0.611438472559
Twin5D8:noon,1000,-14.4108629647,0.470182299582
Twin5D8:noon,2000,-13.1756958288,0.327771204756
Twin5D8:noon,4000,-12.6187563367,0.267167961332
Twin5D8:noon,8000,-12.0075408139,0.306975207289
Twin5D8:noon,16000,-10.5987868657,0.400454175505
Twin5D8:bass0,31.5,-30.9585192974,1.33106313076
Twin5D8:bass0,63,-25.8470179167,1.13875253891
Twin5D8:bass0,125,-22.0130835865,0.913562484083
Twin5D8:bass0,250,-19.1974710508,0.739739167259
Twin5D8:bass0,500,-16.7127095159,0.619109693089
Twin5D8:bass0,1000,-14.524175968,0.4767617853
Twin5D8:bass0,2000,-13.2728419459,0.332808678063
Twin5D8:bass0,4000,-12.7057471058,0.272285911466
Twin5D8:bass0,8000,-12.0739524941,0.313594523039
Twin5D8:bass0,16000,-10.6240795064,0.4075271692
Twin5D8:bass10,31.5,-25.784935465,0.989166529882
Twin5D8:bass10,63,-21.9676776893,0.994283204758
Twin5D8:bass10,125,-18.0995307846,0.964700930005
Twin5D8:bass10,250,-14.1545395919,0.918704599192
Twin5D8:bass10,500,-10.1927065682,0.774641642929
Twin5D8:bass10,1000,-7.43974945935,0.518575291014
Twin5D8:bass10,2000,-6.28729690441,0.288384975875
Twin5D8:bass10,4000,-5.94645926796,0.14871969688
Twin5D8:bass10,8000,-5.8575364845,0.0754728040504
Twin5D8:bass10,16000,-5.83477693334,0.0389356876616
Twin5D8:treble0,31.5,-30.6103593991,1.2158991495
Twin5D8:treble0,63,-25.1978248856,1.0308841763
Twin5D8:treble0,125,-20.8514639596,0.652089310506
Twin5D8:treble0,250,-18.9479296253,0.113579185967
Twin5D8:treble0,500,-19.9847385404,-0.398368145572
Twin5D8:treble0,1000,-23.0950748071,-0.798964154191
Twin5D8:treble0,2000,-27.7694094307,-1.05405154268
Twin5D8:treble0,4000,-33.1600208392,-1.12309144427
Twin5D8:treble0,8000,-38.2969800598,-1.00974254586
Twin5D8:treble0,16000,-42.1786892733,-0.764363223864
Twin5D8:treble10,31.5,-31.0522777856,1.28096742084
Twin5D8:treble10,63,-25.9362661031,1.24204348166
Twin5D8:treble10,125,-21.0700815078,1.1521960767
Twin5D8:treble10,250,-16.9297058648,1.01253597513
Twin5D8:treble10,500,-13.68889954,0.937848661095
Twin5D8:treble10,1000,-10.0543805761,0.945552743006
Twin5D8:treble10,2000,-5.78951317926,0.866142599657
Twin5D8:treble10,4000,-2.3201738948,0.633398926514
Twin5D8:treble10,8000,-0.574981409239,0.369494477494
Twin5D8:treble10,16000,-0.0183363740426,0.184586872506
Aria:noon,31.5,-27.5212176322,-0.00867995526447
Aria:noon,63,-27.528211698,-0.017335795221
Aria:noon,125,-27.5555322887,-0.0342093758708
Aria:noon,250,-27.664352629,-0.0669242345531
Aria:noon,500,-28.0833960682,-0.122185240545
Aria:noon,1000,-29.5237773305,-0.158374134283
Aria:noon,2000,-31.9501470632,0.179367229609
Aria:noon,4000,-27.7287499634,0.65085875001
Aria:noon,8000,-23.8214710334,0.480674050913
Aria:noon,16000,-22.4861501939,0.266006335198
Aria:bass0,31.5,-50.2116651062,0.0687440686971
Aria:bass0,63,-50.1839928496,0.137642098409
Aria:bass0,125,-50.0701875129,0.274132651291
Aria:bass0,250,-49.5408386901,0.551851102712
Aria:bass0,500,-47.0242613313,1.04434432922
Aria:bass0,1000,-40.2660265016,1.44710034188
Aria:bass0,2000,-32.4116722459,1.37685967066
Aria:bass0,4000,-26.7610787835,1.01448919307
Aria:bass0,8000,-23.8481994964,0.614217458543
Aria:bass0,16000,-22.7954123676,0.328657631885
Aria:bass10,31.5,-9.718394427,-0.0164867190152
Aria:bass10,63,-9.72295895801,-0.0329603715096
Aria:bass10,125,-9.74078514642,-0.0652963863009
Aria:bass10,250,-9.81172907317,-0.129789758303
Aria:bass10,500,-10.0843030848,-0.253476826545
Aria:bass10,1000,-11.0310297936,-0.466185137341
Aria:bass10,2000,-13.5916535431,-0.734874196978
Aria:bass10,4000,-18.3438517637,-0.875037095202
Aria:bass10,8000,-23.4383636956,-0.574099665975
Aria:bass10,16000,-23.7422074558,-0.126650995644
Aria:mid0,31.5,-28.2190112196,-0.00886721427025
Aria:mid0,63,-28.2265059897,-0.017708722564
Aria:mid0,125,-28.2557867948,-0.0349369214758
Aria:mid0,250,-28.3724830771,-0.0682786643671
Aria:mid0,500,-28.8228504796,-0.124056295961
Aria:mid0,1000,-30.3804903024,-0.154422234718
Aria:mid0,2000,-32.8302267888,0.244429955308
Aria:mid0,4000,-27.8865789141,0.705022343582
Aria:mid0,8000,-23.9016793893,0.503439078487
Aria:mid0,16000,-22.5630172812,0.276733848465
Aria:mid10,31.5,-22.904395403,-0.00774142386945
Aria:mid10,63,-22.9088929302,-0.0154672620319
Aria:mid10,125,-22.926450342,-0.0305682790426
Aria:mid10,250,-22.9962105322,-0.0601767312957
Aria:mid10,500,-23.2624154373,-0.113010576514
Aria:mid10,1000,-24.1574595405,-0.175724229983
Aria:mid10,2000,-26.0656604373,-0.0962954757546
Aria:mid10,4000,-25.6455482143,0.259693655614
Aria:mid10,8000,-22.9652206223,0.293687524389
Aria:mid10,16000,-21.7879756017,0.176739235149
Aria:treble0,31.5,-27.576247012,-0.0158607826601
Aria:treble0,63,-27.5782658522,-0.0317184029755
Aria:treble0,125,-27.5861636238,-0.062908811835
Aria:treble0,250,-27.6178077449,-0.125621661595
Aria:treble0,500,-27.7425904965,-0.24971513556
Aria:treble0,1000,-28.2169728246,-0.488226131998
Aria:treble0,2000,-29.8428963499,-0.905859987092
Aria:treble0,4000,-34.2630898933,-1.48043522722
Aria:treble0,8000,-42.7506897772,-1.97438012772
Aria:treble0,16000,-55.163447943,-2.00376234136
Aria:treble10,31.5,-27.157861682,0.0351133359108
Aria:treble10,63,-27.160987803,0.0704478371988
Aria:treble10,125,-27.170455496,0.141454814889
Aria:treble10,250,-27.1656688037,0.295065331736
Aria:treble10,500,-26.6069383994,0.646607627589
Aria:treble10,1000,-22.538139785,1.17386255847
Aria:treble10,2000,-15.4275324956,1.34914259572
Aria:treble10,4000,-9.0174123337,1.1993406429
Aria:treble10,8000,-4.32374815264,0.880947855739
Aria:treble10,16000,-1.82182212888,0.533758221049
JamesActiveDual:noon,31.5,-1.92865493311e-15,-3.14159265359
JamesActiveDual:noon,63,1.92865493311e-15,3.14159265359
JamesActiveDual:noon,125,-2.89298239966e-15,-3.14159265359
JamesActiveDual:noon,250,0,3.14159265359
JamesActiveDual:noon,500,5.78596479932e-15,3.14159265359
JamesActiveDual:noon,1000,1.92865493311e-15,3.14159265359
